flight_id,airline,origin,destination,route,scheduled_time,actual_time,flight_date,month,weekday,scheduled_hour,passengers,status,gate,delay_minutes,delay_band,is_on_time,is_delayed,is_cancelled,source_row_number
DE04130462,Condor,FRA,CDG,FRA-CDG,2026-04-13 17:10:00,2026-04-13 17:00:00,2026-04-13,2026-04,Monday,17,62,ON_TIME,A12,0,ON_TIME,True,False,False,463
DE03140463,Condor,FRA,ZRH,FRA-ZRH,2026-03-14 23:25:00,2026-03-14 23:58:00,2026-03-14,2026-03,Saturday,23,154,DELAYED,D04,33,31-60,False,True,False,464
KL01300465,KLM,FRA,AMS,FRA-AMS,2026-01-30 21:50:00,2026-01-30 22:16:00,2026-01-30,2026-01,Friday,21,248,DELAYED,Z15,26,16-30,False,True,False,466
IB03280466,Iberia,FRA,LHR,FRA-LHR,2026-03-28 20:15:00,2026-03-28 20:00:00,2026-03-28,2026-03,Saturday,20,301,ON_TIME,A12,0,ON_TIME,True,False,False,467
KL04080467,KLM,FRA,MUC,FRA-MUC,2026-04-08 12:45:00,2026-04-08 12:40:00,2026-04-08,2026-04,Wednesday,12,189,ON_TIME,B03,0,ON_TIME,True,False,False,468
KL04130468,KLM,FRA,MUC,FRA-MUC,2026-04-13 15:35:00,2026-04-13 16:01:00,2026-04-13,2026-04,Monday,15,215,DELAYED,B16,26,16-30,False,True,False,469
AF03100469,Air France,FRA,PMI,FRA-PMI,2026-03-10 10:45:00,2026-03-10 11:11:00,2026-03-10,2026-03,Tuesday,10,160,DELAYED,B03,26,16-30,False,True,False,470
AF06080470,Air France,FRA,LHR,FRA-LHR,2026-06-08 16:40:00,2026-06-08 17:31:00,2026-06-08,2026-06,Monday,16,95,DELAYED,D04,51,31-60,False,True,False,471
LH01110471,Lufthansa,FRA,ZRH,FRA-ZRH,2026-01-11 21:00:00,2026-01-11 20:45:00,2026-01-11,2026-01,Sunday,21,195,ON_TIME,D04,0,ON_TIME,True,False,False,472
IB01090473,Iberia,FRA,ZRH,FRA-ZRH,2026-01-09 22:00:00,2026-01-09 22:08:00,2026-01-09,2026-01,Friday,22,320,ON_TIME,D04,8,ON_TIME,True,False,False,474
EK01030474,Emirates,FRA,DXB,FRA-DXB,2026-01-03 05:45:00,2026-01-03 05:45:00,2026-01-03,2026-01,Saturday,5,240,ON_TIME,Z15,0,ON_TIME,True,False,False,475
KL05210475,KLM,FRA,HAM,FRA-HAM,2026-05-21 13:45:00,2026-05-21 14:20:00,2026-05-21,2026-05,Thursday,13,272,DELAYED,B03,35,31-60,False,True,False,476
UA04060476,United Airlines,FRA,DXB,FRA-DXB,2026-04-06 17:10:00,2026-04-06 17:18:00,2026-04-06,2026-04,Monday,17,122,ON_TIME,Z15,8,ON_TIME,True,False,False,477
AF03110477,Air France,FRA,MUC,FRA-MUC,2026-03-11 13:20:00,2026-03-11 13:24:00,2026-03-11,2026-03,Wednesday,13,131,ON_TIME,D04,4,ON_TIME,True,False,False,478
LH04180478,Lufthansa,FRA,HAM,FRA-HAM,2026-04-18 20:40:00,2026-04-18 21:03:00,2026-04-18,2026-04,Saturday,20,319,DELAYED,E02,23,16-30,False,True,False,479
EK03180479,Emirates,FRA,VIE,FRA-VIE,2026-03-18 14:20:00,2026-03-18 14:44:00,2026-03-18,2026-03,Wednesday,14,165,DELAYED,B09,24,16-30,False,True,False,480
IB01250480,Iberia,FRA,JFK,FRA-JFK,2026-01-25 20:00:00,2026-01-25 20:17:00,2026-01-25,2026-01,Sunday,20,186,DELAYED,B16,17,16-30,False,True,False,481
LH02010481,Lufthansa,FRA,MAD,FRA-MAD,2026-02-01 17:25:00,2026-02-01 17:10:00,2026-02-01,2026-02,Sunday,17,200,ON_TIME,B16,0,ON_TIME,True,False,False,482
EK05110482,Emirates,FRA,JFK,FRA-JFK,2026-05-11 21:15:00,2026-05-11 21:13:00,2026-05-11,2026-05,Monday,21,201,ON_TIME,D04,0,ON_TIME,True,False,False,483
BA06130483,British Airways,FRA,HAM,FRA-HAM,2026-06-13 16:10:00,2026-06-13 17:00:00,2026-06-13,2026-06,Saturday,16,230,DELAYED,B03,50,31-60,False,True,False,484
EK06170484,Emirates,FRA,AMS,FRA-AMS,2026-06-17 14:50:00,2026-06-17 14:44:00,2026-06-17,2026-06,Wednesday,14,282,ON_TIME,B16,0,ON_TIME,True,False,False,485
IB02120485,Iberia,FRA,MAD,FRA-MAD,2026-02-12 10:30:00,2026-02-12 10:46:00,2026-02-12,2026-02,Thursday,10,95,DELAYED,B03,16,16-30,False,True,False,486
BA01270486,British Airways,FRA,MAD,FRA-MAD,2026-01-27 08:35:00,2026-01-27 09:07:00,2026-01-27,2026-01,Tuesday,8,82,DELAYED,A05,32,31-60,False,True,False,487
KL06100488,KLM,FRA,VIE,FRA-VIE,2026-06-10 09:40:00,2026-06-10 10:22:00,2026-06-10,2026-06,Wednesday,9,72,DELAYED,B16,42,31-60,False,True,False,489
EK04300489,Emirates,FRA,VIE,FRA-VIE,2026-04-30 22:50:00,2026-04-30 23:43:00,2026-04-30,2026-04,Thursday,22,288,DELAYED,Z15,53,31-60,False,True,False,490
UA06130490,United Airlines,FRA,ZRH,FRA-ZRH,2026-06-13 22:50:00,2026-06-13 23:48:00,2026-06-13,2026-06,Saturday,22,171,DELAYED,A12,58,31-60,False,True,False,491
IB04040491,Iberia,FRA,CDG,FRA-CDG,2026-04-04 18:50:00,2026-04-04 19:33:00,2026-04-04,2026-04,Saturday,18,124,DELAYED,B16,43,31-60,False,True,False,492
KL05170492,KLM,FRA,VIE,FRA-VIE,2026-05-17 06:15:00,2026-05-17 06:31:00,2026-05-17,2026-05,Sunday,6,59,DELAYED,C07,16,16-30,False,True,False,493
UA03090494,United Airlines,FRA,LHR,FRA-LHR,2026-03-09 08:10:00,2026-03-09 08:40:00,2026-03-09,2026-03,Monday,8,194,DELAYED,B09,30,16-30,False,True,False,495
KL02180495,KLM,FRA,MAD,FRA-MAD,2026-02-18 07:40:00,2026-02-18 08:14:00,2026-02-18,2026-02,Wednesday,7,306,DELAYED,B03,34,31-60,False,True,False,496
EK02080496,Emirates,FRA,BER,FRA-BER,2026-02-08 07:20:00,,2026-02-08,2026-02,Sunday,7,9,CANCELLED,B09,0,CANCELLED,False,False,True,497
BA04230497,British Airways,FRA,DXB,FRA-DXB,2026-04-23 05:45:00,2026-04-23 06:16:00,2026-04-23,2026-04,Thursday,5,310,DELAYED,B16,31,31-60,False,True,False,498
UA05200499,United Airlines,FRA,MUC,FRA-MUC,2026-05-20 20:40:00,2026-05-20 21:18:00,2026-05-20,2026-05,Wednesday,20,117,DELAYED,B03,38,31-60,False,True,False,500
UA03050500,United Airlines,FRA,VIE,FRA-VIE,2026-03-05 06:45:00,2026-03-05 06:30:00,2026-03-05,2026-03,Thursday,6,321,ON_TIME,B03,0,ON_TIME,True,False,False,501
IB03180502,Iberia,FRA,JFK,FRA-JFK,2026-03-18 12:00:00,2026-03-18 11:45:00,2026-03-18,2026-03,Wednesday,12,166,ON_TIME,A12,0,ON_TIME,True,False,False,503
AF04220503,Air France,FRA,JFK,FRA-JFK,2026-04-22 15:30:00,2026-04-22 15:42:00,2026-04-22,2026-04,Wednesday,15,59,ON_TIME,A05,12,ON_TIME,True,False,False,504
IB06020504,Iberia,FRA,DXB,FRA-DXB,2026-06-02 10:00:00,2026-06-02 10:26:00,2026-06-02,2026-06,Tuesday,10,310,DELAYED,A12,26,16-30,False,True,False,505
EK01160505,Emirates,FRA,JFK,FRA-JFK,2026-01-16 07:00:00,2026-01-16 07:01:00,2026-01-16,2026-01,Friday,7,174,ON_TIME,B16,1,ON_TIME,True,False,False,506
EK02190506,Emirates,FRA,VIE,FRA-VIE,2026-02-19 06:10:00,2026-02-19 05:55:00,2026-02-19,2026-02,Thursday,6,75,ON_TIME,D04,0,ON_TIME,True,False,False,507
IB03170507,Iberia,FRA,ZRH,FRA-ZRH,2026-03-17 23:15:00,2026-03-17 23:38:00,2026-03-17,2026-03,Tuesday,23,195,DELAYED,Z15,23,16-30,False,True,False,508
BA05160508,British Airways,FRA,MUC,FRA-MUC,2026-05-16 10:15:00,2026-05-16 10:49:00,2026-05-16,2026-05,Saturday,10,242,DELAYED,D04,34,31-60,False,True,False,509
LH05100509,Lufthansa,FRA,JFK,FRA-JFK,2026-05-10 17:40:00,2026-05-10 17:37:00,2026-05-10,2026-05,Sunday,17,219,ON_TIME,A12,0,ON_TIME,True,False,False,510
UA05150510,United Airlines,FRA,LHR,FRA-LHR,2026-05-15 21:20:00,2026-05-15 21:18:00,2026-05-15,2026-05,Friday,21,264,ON_TIME,B16,0,ON_TIME,True,False,False,511
DE05140511,Condor,FRA,MUC,FRA-MUC,2026-05-14 07:30:00,2026-05-14 08:17:00,2026-05-14,2026-05,Thursday,7,303,DELAYED,B03,47,31-60,False,True,False,512
DE05270512,Condor,FRA,BER,FRA-BER,2026-05-27 18:15:00,2026-05-27 19:05:00,2026-05-27,2026-05,Wednesday,18,186,DELAYED,A05,50,31-60,False,True,False,513
EK06050513,Emirates,FRA,LHR,FRA-LHR,2026-06-05 07:30:00,2026-06-05 07:51:00,2026-06-05,2026-06,Friday,7,95,DELAYED,D04,21,16-30,False,True,False,514
LH05230514,Lufthansa,FRA,AMS,FRA-AMS,2026-05-23 19:00:00,2026-05-23 21:44:00,2026-05-23,2026-05,Saturday,19,191,DELAYED,E02,164,120+,False,True,False,515
LH01190515,Lufthansa,FRA,DXB,FRA-DXB,2026-01-19 14:35:00,2026-01-19 15:00:00,2026-01-19,2026-01,Monday,14,327,DELAYED,C07,25,16-30,False,True,False,516
AF05150516,Air France,FRA,LHR,FRA-LHR,2026-05-15 13:25:00,2026-05-15 13:36:00,2026-05-15,2026-05,Friday,13,267,ON_TIME,A12,11,ON_TIME,True,False,False,517
IB03220518,Iberia,FRA,AMS,FRA-AMS,2026-03-22 23:00:00,2026-03-22 23:36:00,2026-03-22,2026-03,Sunday,23,275,DELAYED,B16,36,31-60,False,True,False,519
AF05200519,Air France,FRA,PMI,FRA-PMI,2026-05-20 12:10:00,2026-05-20 12:40:00,2026-05-20,2026-05,Wednesday,12,284,DELAYED,C07,30,16-30,False,True,False,520
LH01090520,Lufthansa,FRA,DXB,FRA-DXB,2026-01-09 15:25:00,,2026-01-09,2026-01,Friday,15,9,CANCELLED,A05,0,CANCELLED,False,False,True,521
KL02240521,KLM,FRA,LHR,FRA-LHR,2026-02-24 15:30:00,2026-02-24 16:26:00,2026-02-24,2026-02,Tuesday,15,316,DELAYED,E02,56,31-60,False,True,False,522
BA01100522,British Airways,FRA,MUC,FRA-MUC,2026-01-10 20:00:00,2026-01-10 19:58:00,2026-01-10,2026-01,Saturday,20,182,ON_TIME,B03,0,ON_TIME,True,False,False,523
KL01240523,KLM,FRA,CDG,FRA-CDG,2026-01-24 18:25:00,2026-01-24 18:35:00,2026-01-24,2026-01,Saturday,18,143,ON_TIME,D04,10,ON_TIME,True,False,False,524
DE06140524,Condor,FRA,PMI,FRA-PMI,2026-06-14 14:30:00,2026-06-14 14:15:00,2026-06-14,2026-06,Sunday,14,95,ON_TIME,A05,0,ON_TIME,True,False,False,525
EK04220525,Emirates,FRA,AMS,FRA-AMS,2026-04-22 18:35:00,2026-04-22 18:54:00,2026-04-22,2026-04,Wednesday,18,60,DELAYED,C07,19,16-30,False,True,False,526
LH05150526,Lufthansa,FRA,CDG,FRA-CDG,2026-05-15 07:00:00,2026-05-15 07:49:00,2026-05-15,2026-05,Friday,7,312,DELAYED,B03,49,31-60,False,True,False,527
BA06220527,British Airways,FRA,BER,FRA-BER,2026-06-22 18:15:00,2026-06-22 18:20:00,2026-06-22,2026-06,Monday,18,256,ON_TIME,A18,5,ON_TIME,True,False,False,528
BA01220528,British Airways,FRA,AMS,FRA-AMS,2026-01-22 21:25:00,2026-01-22 21:34:00,2026-01-22,2026-01,Thursday,21,189,ON_TIME,A12,9,ON_TIME,True,False,False,529
UA04220529,United Airlines,FRA,ZRH,FRA-ZRH,2026-04-22 09:40:00,2026-04-22 10:02:00,2026-04-22,2026-04,Wednesday,9,323,DELAYED,B03,22,16-30,False,True,False,530
AF03100530,Air France,FRA,MUC,FRA-MUC,2026-03-10 19:00:00,2026-03-10 19:37:00,2026-03-10,2026-03,Tuesday,19,112,DELAYED,C07,37,31-60,False,True,False,531
UA03310531,United Airlines,FRA,AMS,FRA-AMS,2026-03-31 12:00:00,2026-03-31 11:51:00,2026-03-31,2026-03,Tuesday,12,234,ON_TIME,Z15,0,ON_TIME,True,False,False,532
IB02070532,Iberia,FRA,PMI,FRA-PMI,2026-02-07 19:30:00,2026-02-07 19:15:00,2026-02-07,2026-02,Saturday,19,246,ON_TIME,A18,0,ON_TIME,True,False,False,533
DE01140533,Condor,FRA,MUC,FRA-MUC,2026-01-14 13:25:00,2026-01-14 16:22:00,2026-01-14,2026-01,Wednesday,13,111,DELAYED,B09,177,120+,False,True,False,534
IB01060534,Iberia,FRA,VIE,FRA-VIE,2026-01-06 15:45:00,2026-01-06 15:30:00,2026-01-06,2026-01,Tuesday,15,322,ON_TIME,B09,0,ON_TIME,True,False,False,535
IB02060535,Iberia,FRA,PMI,FRA-PMI,2026-02-06 06:10:00,2026-02-06 06:20:00,2026-02-06,2026-02,Friday,6,200,ON_TIME,B03,10,ON_TIME,True,False,False,536
KL04300536,KLM,FRA,BER,FRA-BER,2026-04-30 05:35:00,2026-04-30 05:43:00,2026-04-30,2026-04,Thursday,5,239,ON_TIME,A12,8,ON_TIME,True,False,False,537
LH06160537,Lufthansa,FRA,CDG,FRA-CDG,2026-06-16 17:45:00,2026-06-16 17:30:00,2026-06-16,2026-06,Tuesday,17,303,ON_TIME,Z15,0,ON_TIME,True,False,False,538
DE02200538,Condor,FRA,HAM,FRA-HAM,2026-02-20 22:15:00,2026-02-20 22:27:00,2026-02-20,2026-02,Friday,22,75,ON_TIME,B03,12,ON_TIME,True,False,False,539
KL05060539,KLM,FRA,AMS,FRA-AMS,2026-05-06 17:40:00,,2026-05-06,2026-05,Wednesday,17,16,CANCELLED,B09,0,CANCELLED,False,False,True,540
LH03070540,Lufthansa,FRA,JFK,FRA-JFK,2026-03-07 17:30:00,2026-03-07 17:23:00,2026-03-07,2026-03,Saturday,17,170,ON_TIME,A18,0,ON_TIME,True,False,False,541
EK06180541,Emirates,FRA,MAD,FRA-MAD,2026-06-18 09:35:00,2026-06-18 09:20:00,2026-06-18,2026-06,Thursday,9,171,ON_TIME,C07,0,ON_TIME,True,False,False,542
AF02090542,Air France,FRA,PMI,FRA-PMI,2026-02-09 18:50:00,2026-02-09 18:59:00,2026-02-09,2026-02,Monday,18,122,ON_TIME,B03,9,ON_TIME,True,False,False,543
BA05190543,British Airways,FRA,PMI,FRA-PMI,2026-05-19 11:40:00,2026-05-19 11:46:00,2026-05-19,2026-05,Tuesday,11,129,ON_TIME,Z15,6,ON_TIME,True,False,False,544
BA01180544,British Airways,FRA,AMS,FRA-AMS,2026-01-18 23:20:00,2026-01-18 23:06:00,2026-01-18,2026-01,Sunday,23,217,ON_TIME,A18,0,ON_TIME,True,False,False,545
LH04160545,Lufthansa,FRA,AMS,FRA-AMS,2026-04-16 18:50:00,2026-04-16 19:51:00,2026-04-16,2026-04,Thursday,18,195,DELAYED,A18,61,61-120,False,True,False,546
AF02030546,Air France,FRA,MUC,FRA-MUC,2026-02-03 10:30:00,2026-02-03 10:23:00,2026-02-03,2026-02,Tuesday,10,191,ON_TIME,Z15,0,ON_TIME,True,False,False,547
AF03010547,Air France,FRA,PMI,FRA-PMI,2026-03-01 12:30:00,2026-03-01 12:34:00,2026-03-01,2026-03,Sunday,12,295,ON_TIME,B16,4,ON_TIME,True,False,False,548
BA05060548,British Airways,FRA,MAD,FRA-MAD,2026-05-06 20:40:00,2026-05-06 20:29:00,2026-05-06,2026-05,Wednesday,20,264,ON_TIME,A05,0,ON_TIME,True,False,False,549
KL02260549,KLM,FRA,MAD,FRA-MAD,2026-02-26 11:45:00,2026-02-26 13:02:00,2026-02-26,2026-02,Thursday,11,305,DELAYED,B16,77,61-120,False,True,False,550
IB04200550,Iberia,FRA,LHR,FRA-LHR,2026-04-20 17:30:00,2026-04-20 17:15:00,2026-04-20,2026-04,Monday,17,215,ON_TIME,C07,0,ON_TIME,True,False,False,551
LH01280551,Lufthansa,FRA,ZRH,FRA-ZRH,2026-01-28 20:15:00,2026-01-28 21:46:00,2026-01-28,2026-01,Wednesday,20,257,DELAYED,A05,91,61-120,False,True,False,552
UA06110552,United Airlines,FRA,ZRH,FRA-ZRH,2026-06-11 06:45:00,2026-06-11 07:20:00,2026-06-11,2026-06,Thursday,6,210,DELAYED,B09,35,31-60,False,True,False,553
IB04190553,Iberia,FRA,HAM,FRA-HAM,2026-04-19 15:25:00,2026-04-19 15:20:00,2026-04-19,2026-04,Sunday,15,286,ON_TIME,A12,0,ON_TIME,True,False,False,554
IB02210555,Iberia,FRA,PMI,FRA-PMI,2026-02-21 19:35:00,2026-02-21 19:30:00,2026-02-21,2026-02,Saturday,19,118,ON_TIME,A12,0,ON_TIME,True,False,False,556
DE04260556,Condor,FRA,DXB,FRA-DXB,2026-04-26 16:35:00,2026-04-26 16:20:00,2026-04-26,2026-04,Sunday,16,316,ON_TIME,Z15,0,ON_TIME,True,False,False,557
BA05210557,British Airways,FRA,MAD,FRA-MAD,2026-05-21 17:30:00,2026-05-21 18:10:00,2026-05-21,2026-05,Thursday,17,131,DELAYED,A18,40,31-60,False,True,False,558
BA01140558,British Airways,FRA,HAM,FRA-HAM,2026-01-14 18:50:00,2026-01-14 18:48:00,2026-01-14,2026-01,Wednesday,18,283,ON_TIME,B09,0,ON_TIME,True,False,False,559
BA02030559,British Airways,FRA,MUC,FRA-MUC,2026-02-03 11:30:00,2026-02-03 11:43:00,2026-02-03,2026-02,Tuesday,11,57,ON_TIME,Z15,13,ON_TIME,True,False,False,560
IB02250560,Iberia,FRA,LHR,FRA-LHR,2026-02-25 21:15:00,2026-02-25 23:57:00,2026-02-25,2026-02,Wednesday,21,58,DELAYED,B03,162,120+,False,True,False,561
DE01280562,Condor,FRA,BER,FRA-BER,2026-01-28 18:40:00,2026-01-28 19:22:00,2026-01-28,2026-01,Wednesday,18,145,DELAYED,D04,42,31-60,False,True,False,563
EK01240563,Emirates,FRA,BER,FRA-BER,2026-01-24 15:00:00,2026-01-24 15:07:00,2026-01-24,2026-01,Saturday,15,88,ON_TIME,B09,7,ON_TIME,True,False,False,564
IB02010564,Iberia,FRA,HAM,FRA-HAM,2026-02-01 14:00:00,2026-02-01 14:20:00,2026-02-01,2026-02,Sunday,14,162,DELAYED,Z15,20,16-30,False,True,False,565
LH05270565,Lufthansa,FRA,MUC,FRA-MUC,2026-05-27 21:35:00,2026-05-27 21:28:00,2026-05-27,2026-05,Wednesday,21,202,ON_TIME,C07,0,ON_TIME,True,False,False,566
EK05150566,Emirates,FRA,CDG,FRA-CDG,2026-05-15 16:40:00,2026-05-15 16:25:00,2026-05-15,2026-05,Friday,16,309,ON_TIME,D04,0,ON_TIME,True,False,False,567
BA03010567,British Airways,FRA,PMI,FRA-PMI,2026-03-01 14:45:00,,2026-03-01,2026-03,Sunday,14,6,CANCELLED,Z15,0,CANCELLED,False,False,True,568
UA01120568,United Airlines,FRA,MAD,FRA-MAD,2026-01-12 16:00:00,2026-01-12 16:19:00,2026-01-12,2026-01,Monday,16,60,DELAYED,B03,19,16-30,False,True,False,569
KL01180569,KLM,FRA,CDG,FRA-CDG,2026-01-18 14:50:00,2026-01-18 15:03:00,2026-01-18,2026-01,Sunday,14,229,ON_TIME,C07,13,ON_TIME,True,False,False,570
LH02190570,Lufthansa,FRA,HAM,FRA-HAM,2026-02-19 16:00:00,2026-02-19 16:16:00,2026-02-19,2026-02,Thursday,16,297,DELAYED,A05,16,16-30,False,True,False,571
BA02090571,British Airways,FRA,VIE,FRA-VIE,2026-02-09 20:20:00,2026-02-09 20:05:00,2026-02-09,2026-02,Monday,20,83,ON_TIME,E02,0,ON_TIME,True,False,False,572
KL06230572,KLM,FRA,PMI,FRA-PMI,2026-06-23 16:20:00,2026-06-23 16:44:00,2026-06-23,2026-06,Tuesday,16,224,DELAYED,B16,24,16-30,False,True,False,573
DE03130573,Condor,FRA,HAM,FRA-HAM,2026-03-13 06:00:00,2026-03-13 05:45:00,2026-03-13,2026-03,Friday,6,254,ON_TIME,A18,0,ON_TIME,True,False,False,574
DE03220574,Condor,FRA,CDG,FRA-CDG,2026-03-22 06:50:00,2026-03-22 06:35:00,2026-03-22,2026-03,Sunday,6,176,ON_TIME,B16,0,ON_TIME,True,False,False,575
LH05090576,Lufthansa,FRA,VIE,FRA-VIE,2026-05-09 09:45:00,2026-05-09 10:04:00,2026-05-09,2026-05,Saturday,9,323,DELAYED,B09,19,16-30,False,True,False,577
EK01260577,Emirates,FRA,HAM,FRA-HAM,2026-01-26 21:40:00,2026-01-26 22:17:00,2026-01-26,2026-01,Monday,21,114,DELAYED,A05,37,31-60,False,True,False,578
KL06250578,KLM,FRA,BER,FRA-BER,2026-06-25 08:00:00,2026-06-25 10:10:00,2026-06-25,2026-06,Thursday,8,214,DELAYED,A05,130,120+,False,True,False,579
KL02230579,KLM,FRA,JFK,FRA-JFK,2026-02-23 15:45:00,2026-02-23 15:55:00,2026-02-23,2026-02,Monday,15,115,ON_TIME,B09,10,ON_TIME,True,False,False,580
EK03230581,Emirates,FRA,ZRH,FRA-ZRH,2026-03-23 13:40:00,2026-03-23 14:04:00,2026-03-23,2026-03,Monday,13,214,DELAYED,Z15,24,16-30,False,True,False,582
EK04240582,Emirates,FRA,ZRH,FRA-ZRH,2026-04-24 06:40:00,,2026-04-24,2026-04,Friday,6,1,CANCELLED,A12,0,CANCELLED,False,False,True,583
UA01230583,United Airlines,FRA,BER,FRA-BER,2026-01-23 19:10:00,2026-01-23 18:58:00,2026-01-23,2026-01,Friday,19,283,ON_TIME,Z15,0,ON_TIME,True,False,False,584
EK03270584,Emirates,FRA,CDG,FRA-CDG,2026-03-27 12:20:00,2026-03-27 12:16:00,2026-03-27,2026-03,Friday,12,293,ON_TIME,Z15,0,ON_TIME,True,False,False,585
BA06280585,British Airways,FRA,MUC,FRA-MUC,2026-06-28 19:35:00,2026-06-28 19:34:00,2026-06-28,2026-06,Sunday,19,173,ON_TIME,B03,0,ON_TIME,True,False,False,586
BA01270588,British Airways,FRA,ZRH,FRA-ZRH,2026-01-27 17:35:00,2026-01-27 17:55:00,2026-01-27,2026-01,Tuesday,17,209,DELAYED,E02,20,16-30,False,True,False,589
IB06010589,Iberia,FRA,MAD,FRA-MAD,2026-06-01 18:45:00,2026-06-01 18:30:00,2026-06-01,2026-06,Monday,18,229,ON_TIME,B03,0,ON_TIME,True,False,False,590
UA05260590,United Airlines,FRA,MAD,FRA-MAD,2026-05-26 16:20:00,2026-05-26 16:15:00,2026-05-26,2026-05,Tuesday,16,94,ON_TIME,Z15,0,ON_TIME,True,False,False,591
IB06010591,Iberia,FRA,MUC,FRA-MUC,2026-06-01 20:00:00,2026-06-01 20:21:00,2026-06-01,2026-06,Monday,20,90,DELAYED,Z15,21,16-30,False,True,False,592
DE06020592,Condor,FRA,JFK,FRA-JFK,2026-06-02 18:00:00,2026-06-02 18:01:00,2026-06-02,2026-06,Tuesday,18,101,ON_TIME,B03,1,ON_TIME,True,False,False,593
BA06120593,British Airways,FRA,PMI,FRA-PMI,2026-06-12 05:40:00,2026-06-12 05:35:00,2026-06-12,2026-06,Friday,5,283,ON_TIME,B03,0,ON_TIME,True,False,False,594
AF03230594,Air France,FRA,JFK,FRA-JFK,2026-03-23 15:25:00,2026-03-23 15:45:00,2026-03-23,2026-03,Monday,15,277,DELAYED,B16,20,16-30,False,True,False,595
DE01030595,Condor,FRA,PMI,FRA-PMI,2026-01-03 22:10:00,2026-01-03 22:29:00,2026-01-03,2026-01,Saturday,22,82,DELAYED,A05,19,16-30,False,True,False,596
EK03140596,Emirates,FRA,MUC,FRA-MUC,2026-03-14 05:45:00,2026-03-14 05:52:00,2026-03-14,2026-03,Saturday,5,217,ON_TIME,C07,7,ON_TIME,True,False,False,597
UA04220597,United Airlines,FRA,MAD,FRA-MAD,2026-04-22 22:45:00,2026-04-22 22:44:00,2026-04-22,2026-04,Wednesday,22,239,ON_TIME,C07,0,ON_TIME,True,False,False,598
BA06210598,British Airways,FRA,CDG,FRA-CDG,2026-06-21 09:40:00,,2026-06-21,2026-06,Sunday,9,4,CANCELLED,D04,0,CANCELLED,False,False,True,599
UA01220599,United Airlines,FRA,HAM,FRA-HAM,2026-01-22 10:10:00,2026-01-22 10:53:00,2026-01-22,2026-01,Thursday,10,147,DELAYED,D04,43,31-60,False,True,False,600
UA04260600,United Airlines,FRA,ZRH,FRA-ZRH,2026-04-26 18:00:00,2026-04-26 17:51:00,2026-04-26,2026-04,Sunday,18,58,ON_TIME,Z15,0,ON_TIME,True,False,False,601
IB03020601,Iberia,FRA,DXB,FRA-DXB,2026-03-02 21:50:00,2026-03-02 21:42:00,2026-03-02,2026-03,Monday,21,302,ON_TIME,B16,0,ON_TIME,True,False,False,602
DE05040602,Condor,FRA,PMI,FRA-PMI,2026-05-04 07:40:00,2026-05-04 07:47:00,2026-05-04,2026-05,Monday,7,198,ON_TIME,D04,7,ON_TIME,True,False,False,603
DE06060603,Condor,FRA,ZRH,FRA-ZRH,2026-06-06 07:45:00,2026-06-06 10:02:00,2026-06-06,2026-06,Saturday,7,214,DELAYED,Z15,137,120+,False,True,False,604
EK03160605,Emirates,FRA,CDG,FRA-CDG,2026-03-16 10:30:00,2026-03-16 10:27:00,2026-03-16,2026-03,Monday,10,188,ON_TIME,A05,0,ON_TIME,True,False,False,606
IB02130606,Iberia,FRA,PMI,FRA-PMI,2026-02-13 06:50:00,2026-02-13 06:52:00,2026-02-13,2026-02,Friday,6,201,ON_TIME,D04,2,ON_TIME,True,False,False,607
DE05100607,Condor,FRA,HAM,FRA-HAM,2026-05-10 07:50:00,2026-05-10 07:50:00,2026-05-10,2026-05,Sunday,7,112,ON_TIME,Z15,0,ON_TIME,True,False,False,608
BA02080608,British Airways,FRA,PMI,FRA-PMI,2026-02-08 20:00:00,2026-02-08 20:01:00,2026-02-08,2026-02,Sunday,20,175,ON_TIME,D04,1,ON_TIME,True,False,False,609
BA01090609,British Airways,FRA,ZRH,FRA-ZRH,2026-01-09 15:35:00,2026-01-09 15:20:00,2026-01-09,2026-01,Friday,15,266,ON_TIME,C07,0,ON_TIME,True,False,False,610
AF04230610,Air France,FRA,JFK,FRA-JFK,2026-04-23 10:45:00,2026-04-23 10:34:00,2026-04-23,2026-04,Thursday,10,82,ON_TIME,B09,0,ON_TIME,True,False,False,611
DE02120611,Condor,FRA,BER,FRA-BER,2026-02-12 20:10:00,2026-02-12 19:55:00,2026-02-12,2026-02,Thursday,20,174,ON_TIME,C07,0,ON_TIME,True,False,False,612
UA03090612,United Airlines,FRA,VIE,FRA-VIE,2026-03-09 10:20:00,2026-03-09 13:10:00,2026-03-09,2026-03,Monday,10,284,DELAYED,C07,170,120+,False,True,False,613
EK06240613,Emirates,FRA,ZRH,FRA-ZRH,2026-06-24 06:35:00,2026-06-24 06:20:00,2026-06-24,2026-06,Wednesday,6,194,ON_TIME,B16,0,ON_TIME,True,False,False,614
KL01260614,KLM,FRA,CDG,FRA-CDG,2026-01-26 14:25:00,2026-01-26 14:10:00,2026-01-26,2026-01,Monday,14,178,ON_TIME,Z15,0,ON_TIME,True,False,False,615
AF03280615,Air France,FRA,ZRH,FRA-ZRH,2026-03-28 11:00:00,2026-03-28 11:50:00,2026-03-28,2026-03,Saturday,11,323,DELAYED,A12,50,31-60,False,True,False,616
